Date,Close,High,Low,Open,Volume,return,log_return,volatility_20d,annualized_volatility_20d,momentum_20d,momentum_60d,sma_20,sma_50,sma_200,distance_from_sma20,running_max,drawdown
2010-11-11,92.078125,92.21438026704355,91.35143216751482,91.63151404289357,158017600,-0.0037672204767476014,-0.0037743343237146066,0.006523402377732159,0.10355580236092037,0.0355866026241507,0.11386466571777754,90.47786521911621,87.80508773803712,84.85805591583252,0.01768675440129286,92.8956298828125,-0.008800251248027302
2010-11-12,90.9880599975586,91.85857921960991,90.57172873500522,91.45738486059456,239068800,-0.011838479578525352,-0.011909112388058854,0.007196579359063196,0.11424215564653094,0.021240384543750546,0.12016575766202764,90.57248649597167,87.97635894775391,84.91226913452148,0.004588297370034189,92.8956298828125,-0.020534549231866928
2010-11-15,90.85933685302734,91.63145143042948,90.82149172291145,91.27567371096353,163940800,-0.0014147256742774728,-0.001415727343480423,0.007157550458164419,0.11362259105219684,0.014794865830059178,0.1222225049189225,90.63871917724609,88.12367263793945,84.9596068572998,0.002434033465872787,92.8956298828125,-0.021920224152136458
2010-11-16,89.44384765625,90.45061640261163,89.01236791107192,90.2992242562349,299566200,-0.015578907416713972,-0.015701533852766188,0.007426130613697024,0.11788616884395477,0.012250618454059614,0.10896759437058834,90.69284324645996,88.26150009155273,84.9949416732788,-0.013771710594801645,92.8956298828125,-0.037157638426230766
2010-11-17,89.48924255371094,89.86015726551008,89.21673213579027,89.48167121564681,172308900,0.000507523979015323,0.0005073952322802135,0.007108768345815489,0.11284819902597475,0.0029692661077234117,0.12624714262244718,90.70608978271484,88.38864028930664,85.03255577087403,-0.013415275996560339,92.8956298828125,-0.03666897283972037
2010-11-18,90.8063735961914,91.13187183440641,90.34462014720644,90.35219148537112,197723700,0.014718317027769379,0.014611053808216907,0.007812885090063625,0.12402570582139698,0.015491350489159839,0.13840071467034964,90.77535247802734,88.53444274902344,85.08940528869628,0.0003417350339847136,92.8956298828125,-0.022490361379288615
2010-11-19,91.05619049072266,91.09403563718311,90.26893867632386,90.76097178222808,156852900,0.0027510942749697787,0.0027473169413961304,0.007821781123373988,0.12416692597216197,0.01639226013827466,0.14923456209044095,90.84877967834473,88.67680847167969,85.14668308258057,0.0022830335543557734,92.8956298828125,-0.019801140208751344
2010-11-22,90.98049926757812,91.01834441605395,89.90559425159066,90.6020131313792,181361000,-0.0008312583991996192,-0.0008316040860460785,0.00781373030862322,0.12403912325007009,0.01255259968403255,0.1307642802775395,90.90517387390136,88.7989875793457,85.20645576477051,0.0008286150333010056,92.8956298828125,-0.020615938743838713
2010-11-23,89.66339111328125,90.09486521111349,89.31518445320978,89.90562208442843,222309000,-0.014476818273146619,-0.014582629858456013,0.00851618105971321,0.13519018322399795,-0.002273934143776968,0.1307965983231778,90.89495620727538,88.89587860107422,85.25467979431153,-0.01354932270593423,92.8956298828125,-0.03479430381826043
2010-11-24,90.9880599975586,91.01077401572535,90.21595086184375,90.23108776538177,140046100,0.014773798624276413,0.014665729158855587,0.009105504235999068,0.1445453986217923,0.015373828851513505,0.14750275955182102,90.96383895874024,89.01278778076171,85.31031085968017,0.00026627107096199865,92.8956298828125,-0.020534549231866928
2010-11-26,89.9283218383789,90.69285979067311,89.9283218383789,90.2008323595748,76007800,-0.011647002466127154,-0.011715360092026868,0.009522551908702303,0.15116582518277843,0.003378621387975844,0.10119875368406572,90.9789794921875,89.10895385742188,85.3564640045166,-0.011548356111191871,92.8956298828125,-0.03194238575244979
2010-11-29,90.20084381103516,90.44307477449053,89.12593849641283,89.70123920033498,223642300,0.0030304354299641734,0.0030258529161904363,0.00954294291047448,0.15148952230081436,0.005654486192075758,0.09434505936200188,91.00433807373047,89.20993469238282,85.40431545257569,-0.008829186384986754,92.8956298828125,-0.029008749659987343
2010-11-30,89.69367218017578,90.20841372422561,89.17893063612597,89.30762035356992,233930700,-0.005622692753538661,-0.0056385595946392576,0.009635156630156601,0.15295336971929707,-0.00033681142216734905,0.07425737960174272,91.00282707214356,89.27473297119141,85.44328777313233,-0.014385870572239834,92.8956298828125,-0.03446833512702352
2010-12-01,91.6011962890625,91.7752966395462,90.98047939230545,90.9880449552038,221037200,0.021267097918066025,0.021044109199360474,0.010621878074643216,0.16861708705173312,0.012890052683755204,0.10961175078218588,91.06111297607421,89.38116317749024,85.48985706329346,0.005930998373918195,92.8956298828125,-0.013934278667176558
2010-12-02,92.7745361328125,92.84266665240558,91.69206536237179,91.7450531997259,191213600,0.012809219653063586,0.012727875499303102,0.01094370034723028,0.17372585724949519,0.02175900788375218,0.11598754367075537,91.15989761352539,89.51953826904297,85.53986751556397,0.017712158104130626,92.8956298828125,-0.0013035462502677397
2010-12-03,93.02432250976562,93.13029816635695,92.43388505868815,92.45659330292342,151288900,0.002692402326814447,0.0026887843043295247,0.010093642756221377,0.1602316113341419,0.00515301421819081,0.11384696786466564,91.18374252319336,89.67683731079102,85.59026874542236,0.020185396383616272,93.02432250976562,0.0
2010-12-06,92.9259033203125,93.1378545995726,92.72908894303988,92.82749324405658,103050500,-0.0010579941546232652,-0.0010585542255082037,0.010064256039450969,0.15976511166760277,0.0003258865625668239,0.10707914417397935,91.18525619506836,89.79704467773438,85.640103225708,0.019089129074994826,93.02432250976562,-0.0010579941546232652
2010-12-07,92.97887420654297,93.87210141734712,92.92588639637825,93.81911360718239,206581000,0.0005700335895351127,0.0005698711821040433,0.01005430996576422,0.15960722264262278,0.0027758139589995068,0.09552471831218257,91.19812507629395,89.92663818359375,85.6952400970459,0.01952615943320435,93.02432250976562,-0.0004885636572938834
2010-12-08,93.31954956054688,93.39524563983082,92.66098731801182,93.09246132269503,138019200,0.0036640081621888143,0.00365731203573939,0.009927577443381174,0.157595406219126,0.01373260342963678,0.1002219498757575,91.26133308410644,90.0569889831543,85.74831153869629,0.022552995960990252,93.31954956054688,0.0
2010-12-09,93.68287658691406,93.87968519128347,93.22112310508555,93.84184004824594,123705100,0.0038933645530667693,0.003885805024276619,0.009925243857184553,0.15755836168669082,0.01359527614094258,0.10030555176964917,91.32416114807128,90.19763397216796,85.8037593460083,0.025827945301555078,93.68287658691406,0.0
2010-12-10,94.22792053222656,94.31875351794056,93.66019127055127,93.97054693047527,117571700,0.005817967649689226,0.005801108634434578,0.009928477743751177,0.1576096980444317,0.023347516385966438,0.10700071193923799,91.43165092468261,90.35432739257813,85.86167121887208,0.030583168730567767,94.22792053222656,0.0
2010-12-13,94.2884521484375,94.77291387779414,94.25817256844779,94.65937267188194,133812700,0.0006423957556214166,0.0006421895077917565,0.009446260518697729,0.14995473691201316,0.036272804925915114,0.10729837612468462,91.59667053222657,90.50496459960938,85.91559440612792,0.02938733035349661,94.2884521484375,0.0
2010-12-14,94.37173461914062,94.79564303144808,94.08408722616508,94.4322937887903,147249600,0.0008832732832650958,0.0008828834269681755,0.009418710400765806,0.14951739234818298,0.03865753248667092,0.09158625999157932,91.77229042053223,90.67028762817382,85.96877738952637,0.028324935410207752,94.37173461914062,0.0
2010-12-15,93.94022369384766,94.56851183755654,93.78126026747036,94.1975971760095,160823100,-0.004572459402536477,-0.0045829450707677135,0.008629710105151804,0.1369924009488764,0.05027037806868617,0.08878726936980597,91.9971092224121,90.79231109619141,86.01942962646484,0.02112147314039925,94.37173461914062,-0.004572459402536477
2010-12-16,94.48526000976562,94.55339050385022,93.67530007046891,94.00079831384454,185035200,0.005801948244175348,0.005785181763371464,0.008646862983205062,0.13726469444646403,0.05582813434873035,0.10051132606653934,92.24691009521484,90.92538665771484,86.07153827667236,0.024264768459349106,94.48526000976562,0.0
2010-12-17,94.58647918701172,94.70822867250517,94.22121911930769,94.41906856454787,141075300,0.001071269499979488,0.001070696100282562,0.008178946593165724,0.1298367520319729,0.041628196800701955,0.11069960613721053,92.43591537475587,91.0626057434082,86.1181452178955,0.023265456976728105,94.58647918701172,0.0
2010-12-20,94.81478118896484,95.04306950402729,94.34299385273492,94.84522001801405,119085500,0.0024136853799341385,0.002410777120186763,0.00817782220837941,0.1298189029768377,0.041277706413877846,0.09088416953610245,92.62384490966797,91.19455047607421,86.16581909179688,0.023654127956290294,94.81478118896484,0.0
2010-12-21,95.4159164428711,95.47679408912954,95.02022335341492,95.1115340171907,94965500,0.006340100629544265,0.00632008674038503,0.008201741358501729,0.13019860771361175,0.048751295178631526,0.10308439432145522,92.84561576843262,91.33685241699219,86.2157894897461,0.027683597692421902,95.4159164428711,0.0
2010-12-22,95.71269989013672,95.74313871713908,95.43115090018703,95.48441739603801,78878100,0.0031104186631516484,0.003105591318473272,0.007173774223103673,0.11388013533634744,0.06746687473835045,0.10265534577452518,93.1480812072754,91.47964019775391,86.26534084320069,0.027532705447302463,95.71269989013672,0.0
2010-12-23,95.57569122314453,95.71266298904067,95.33979766183856,95.6061300384115,70053700,-0.0014314575510820937,-0.0014324830652124967,0.006709041074790624,0.1065027253176809,0.050420145519192605,0.10300057116588723,93.3774627685547,91.60591079711914,86.31241607666016,0.023541317031052333,95.71269989013672,-0.0014314575510820937
2010-12-27,95.61377716064453,95.70508783518335,95.14959521303031,95.21807821893442,58126000,0.0003984897939275367,0.0003984104179559141,0.005860786903754039,0.0930371078068646,0.06322207738384855,0.10672740869267883,93.66173553466797,91.73990676879883,86.35964443206787,0.02084139926335271,95.71269989013672,-0.0010335381783790343
2010-12-28,95.75076293945312,95.84207362730592,95.4996469366311,95.80402944257173,55309100,0.0014326991661299804,0.0014316738318931683,0.0058724627595630316,0.09322245627175126,0.06152846130846279,0.10367132867132867,93.93923149108886,91.8730093383789,86.40744583129883,0.019284077798061405,95.75076293945312,0.0
2010-12-29,95.81924438476562,96.03231039374766,95.80402787224405,95.864905533557,58033100,0.0007152052183208024,0.0007149495809501715,0.005544144010163771,0.08801055770173016,0.06829436297674207,0.11281104934055208,94.24551010131836,91.99870056152344,86.45215648651123,0.016698241452090645,95.81924438476562,0.0
2010-12-30,95.6669921875,95.97897983368034,95.52240928978185,95.72786980818232,76616900,-0.0015889521801513151,-0.0015902159035081139,0.003699456641320861,0.05872705355400765,0.04438583842952459,0.08911687761220999,94.44879989624023,92.14481307983398,86.49353130340576,0.012897911806164286,95.81924438476562,-0.0015889521801513151
2010-12-31,95.68985748291016,95.78117394985243,95.37025855702976,95.5224468629885,91218900,0.00023900924328579265,0.00023898068512695662,0.0027427156814168914,0.043539261659916915,0.03142372327169807,0.089471057260059,94.59456596374511,92.27412399291993,86.535244140625,0.0115787995642882,95.81924438476562,-0.0013503227111237859
2011-01-03,96.6791000366211,97.09762078578377,95.65180863955858,96.42037294668455,138725200,0.01033800843404542,0.010284936682279873,0.0033709398184530682,0.05351201066515223,0.03928840789430943,0.10206351166601157,94.7773048400879,92.41928359985351,86.58411403656005,0.020065934558299414,96.6791000366211,0.0
2011-01-04,96.6258316040039,96.92260286210433,96.02467793088435,96.89216404004125,137409700,-0.0005509818833336899,-0.000551133729630505,0.0033490899894413483,0.053165155382626464,0.03981589795191853,0.09531309322528614,94.96230125427246,92.56004730224609,86.63039440155029,0.01751779735494363,96.6791000366211,-0.0005509818833336899
2011-01-05,97.1280746459961,97.18895230077244,96.23014955768944,96.32146603985396,133975300,0.005197813396840889,0.005184351393291541,0.0034074054356254464,0.05409088439180783,0.04462519550662769,0.09996798794515005,95.16976127624511,92.7055564880371,86.6761135482788,0.02057705455482517,97.1280746459961,0.0
2011-01-06,96.93785095214844,97.2726722983136,96.64869075675989,97.16613928919078,122519000,-0.0019584831115099233,-0.001960403447265358,0.003509860567415287,0.05571730918735743,0.03877324106942859,0.09443634904953968,95.35067634582519,92.84695861816407,86.72301742553711,0.016645656508683437,97.1280746459961,-0.0019584831115099233
2011-01-07,96.74756622314453,97.22696453436095,95.9942243610585,97.06716509728881,156034600,-0.001962955926244292,-0.0019648850491640526,0.003579257611587197,0.05681895311096845,0.032713445059377566,0.08385865705052331,95.50391082763672,92.98970184326171,86.76968170166016,0.013022036320086805,97.1280746459961,-0.00391759462172403
2011-01-10,96.6258316040039,96.76280340048193,96.03228328219136,96.32144918898477,122401700,-0.0012582706097210572,-0.0012590628968621855,0.003490768905944068,0.05541423845715015,0.02544798885758337,0.08673386514466586,95.62380638122559,93.12970825195312,86.81599956512451,0.010478825939886915,97.1280746459961,-0.005170935837271795
2011-01-11,96.96823120117188,97.20412474948489,96.60297124369713,96.97584235597199,110287000,0.0035435617110257667,0.0035372980888856275,0.0035237438082186138,0.05593769880270079,0.02842107375477565,0.0883611951180101,95.7577953338623,93.27519943237304,86.86125679016114,0.012640598742789999,97.1280746459961,-0.0016456976564891423
2011-01-12,97.84335327148438,97.94988624351811,96.99108368960302,97.56180433351449,107929200,0.00902483276710453,0.008984352334332785,0.003909123114887459,0.062055405637958354,0.036786636023532715,0.0927983407595252,95.93137626647949,93.43758865356445,86.91058986663819,0.019930674190410613,97.84335327148438,0.0
2011-01-13,97.68354797363281,97.92705854460931,97.44004901387943,97.881403215357,129048400,-0.0016332769933605773,-0.0016346122443169323,0.003706336258003548,0.0588362640831547,0.03984793874863124,0.10550065141553899,96.11854248046875,93.58255004882812,86.96062252044678,0.01628203521169791,97.84335327148438,-0.0016332769933605773
2011-01-14,98.3912582397461,98.41408590850875,97.47811665556422,97.54659966185218,117677900,0.007244927941236323,0.007218809525622375,0.0037979306823465032,0.06029028049290418,0.04133976272676554,0.10274045518828046,96.31384239196777,93.73439834594727,87.01119636535644,0.021569234454626773,98.3912582397461,0.0
2011-01-18,98.5586929321289,98.6500036294584,98.18582156598673,98.2999599376486,114401300,0.0017017232564993101,0.0017002769660367286,0.003792128969532053,0.060198181157192665,0.0419955767384419,0.10218585132764058,96.51245307922363,93.85462371826172,87.05901027679444,0.021201822020061822,98.5586929321289,0.0
2011-01-19,97.59223175048828,98.57385610711088,97.3335104919952,98.47494010311202,151958400,-0.009805945603460486,-0.009854340519882631,0.00462587726888925,0.07343352509392573,0.02929343427991471,0.08934920806865221,96.65132560729981,93.94855575561523,87.1009428024292,0.009735056785578289,98.5586929321289,-0.009805945603460486
2011-01-20,97.46287536621094,97.70637432268572,96.73996643098411,97.37155890332428,175745700,-0.0013254782881496618,-0.0013263575115093666,0.004516065807843689,0.07169032219173846,0.021453013288044387,0.08469714520357274,96.7536735534668,94.04338333129883,87.1447764968872,0.007329972978775023,98.5586929321289,-0.011118426323618036
2011-01-21,97.68354797363281,98.29231278985095,97.57701500163638,98.07164149472372,151462900,0.0022641709121828946,0.0022616115397328367,0.0044998929821282625,0.07143358654269721,0.020591291289017155,0.08697006446562972,96.8522159576416,94.15594650268555,87.18817722320557,0.008583510534800665,98.5586929321289,-0.008879429428906405
2011-01-24,98.23906707763672,98.35320541815817,97.59985753704196,97.62268520514624,113715500,0.005686925951480015,0.005670816434985846,0.004575893649125445,0.07264005972879468,0.027866665889696662,0.09629085051486053,96.98538475036621,94.27220153808594,87.23143306732177,0.012926507746475524,98.5586929321289,-0.003243000135079832
2011-01-25,98.29234313964844,98.37604847286447,97.48573444387208,97.98034947845896,167552200,0.0005423103414614605,0.0005421633443512001,0.004574374256031785,0.07261594011117724,0.028014435351754186,0.0967005025369454,97.1193130493164,94.3964859008789,87.2742434310913,0.012078237103431588,98.5586929321289,-0.002702448506129107
2011-01-26,98.67279052734375,98.96195643102698,98.3379692938628,98.53582453795059,141281500,0.003870569929895762,0.0038630985469059547,0.004607864673957681,0.07314758401399049,0.030517016242871398,0.10010871590953263,97.26541442871094,94.55018051147461,87.31861877441406,0.014469440210572726,98.67279052734375,0.0
2011-01-27,98.91630554199219,99.08371616624842,98.5206066472753,98.69562262309817,123302700,0.0024679044075575085,0.0024648641325198304,0.004608535311893513,0.07315823006117834,0.03232191171107757,0.10245223544657489,97.42026748657227,94.7113198852539,87.35911586761475,0.015356538162103917,98.91630554199219,0.0
2011-01-28,97.1889419555664,99.19025255261867,97.02914248299777,99.03044727443795,295637300,-0.017462880128418012,-0.017617154912628153,0.006258542163730973,0.09935127681026545,0.015908828460745372,0.07467714970668293,97.49636497497559,94.86622177124023,87.39060153961182,-0.0031531741669352797,98.91630554199219,-0.017462880128418012
2011-01-31,97.91944885253906,97.99554881442523,97.21176797413833,97.4552785631949,149249200,0.00751635816044427,0.007488251094430018,0.006432832894622019,0.1021180563888338,0.023300184870973517,0.07842176401578804,97.60784454345703,95.03482589721679,87.4329712677002,0.0031924105131047043,98.91630554199219,-0.010077779229531902
2011-02-01,99.48700714111328,99.66202309358928,98.45211051613923,98.51298815422267,167194300,0.016008651059044254,0.01588186394193321,0.006961350682950514,0.11050801617718023,0.029043579257860053,0.07498407304109955,97.74823989868165,95.20843856811524,87.48149265289307,0.01778822047572315,99.48700714111328,0.0
2011-02-02,99.29674530029297,99.56307184104914,99.17499005303442,99.22825071669787,118323600,-0.0019124290325714943,-0.0019142600598193403,0.0069886078875699125,0.11094071088632662,0.027641818465636847,0.06890652903215644,97.8817855834961,95.37324966430664,87.52505363464356,0.014455802051035027,99.48700714111328,-0.0019124290325714943
2011-02-03,99.5174560546875,99.66964436860049,98.5967092082183,99.12175714953449,145886700,0.0022227390608529074,0.0022202724308269623,0.006934690656883019,0.11008480138365369,0.024600316822916746,0.07329432465149899,98.00125465393066,95.54398880004882,87.57054237365723,0.015471244792844452,99.5174560546875,0.0
2011-02-04,99.79900360107422,99.83705358181902,99.09892807802065,99.55550462451049,134634800,0.0028291272460985173,0.0028251327977062146,0.006901066722860151,0.10955103797850878,0.02951532988221639,0.08411907490574255,98.14431228637696,95.74670104980468,87.61609001159668,0.016859777975406276,99.79900360107422,0.0
2011-02-07,100.4229965209961,100.75020082943449,100.01207528339373,100.01969224671295,112439100,0.006252496492010762,0.006233030733407638,0.006929906828108593,0.11000886045614262,0.03798989929497898,0.08651952841313659,98.32808380126953,95.93539978027344,87.66179752349854,0.021305334536576348,100.4229965209961,0.0
2011-02-08,100.87956237792969,100.93282305938386,100.24035292191608,100.51429651414381,99072800,0.004546427339858772,0.004536123557541979,0.006912694639095963,0.10973562542626387,0.04402270804104025,0.09558662687722719,98.54077033996582,96.15442459106445,87.71151153564453,0.023734257707698436,100.87956237792969,0.0
2011-02-09,100.6512680053711,100.92521158096783,100.14903618157332,100.60561267797542,146436700,-0.002263038886938462,-0.0022656034292769293,0.006974038413097875,0.11070942764921111,0.037981891167616855,0.10620303376148232,98.72492218017578,96.36343307495117,87.77083736419678,0.019512254683570873,100.87956237792969,-0.002263038886938462
2011-02-10,100.68934631347656,100.80348466408152,99.91317069568511,100.14145900812093,162708500,0.00037831920908781846,0.0003782476644197488,0.006773507227008861,0.10752609375818505,0.029087239417229016,0.10818931549489608,98.86722183227539,96.58334655761719,87.82698150634765,0.01843001600967753,100.87956237792969,-0.001885575828932673
2011-02-11,101.29049682617188,101.41985749714365,100.27082216470517,100.29364983539277,137710300,0.005970348747957432,0.005952596837559721,0.006804275968682567,0.10801453238992313,0.03692483460482676,0.13244789306751237,99.04756927490234,96.77713256835938,87.88058605194092,0.02264495300277769,101.29049682617188,0.0
2011-02-14,101.53397369384766,101.61767900517809,101.11545874841919,101.22959707694991,101690700,0.0024037483802021864,0.002400863998358611,0.006686851384947064,0.10615047491170662,0.03194100279156742,0.13459417910379057,99.20470504760742,96.95232131958008,87.9430891418457,0.02347941708130108,101.53397369384766,0.0
2011-02-15,101.21438598632812,101.37419127521551,100.68933800564089,101.2220029498906,119575400,-0.0031475938140979043,-0.003152557906875865,0.006770162106294963,0.10747299161309826,0.026945294983041546,0.11461764166929855,99.33748970031738,97.11612258911133,87.99822410583496,0.01889413847353083,101.53397369384766,-0.0031475938140979043
2011-02-16,101.85356903076172,101.97531269261187,101.35133723775587,101.55679780966226,130183500,0.0063151402659296085,0.0062952833233777235,0.006316231976524801,0.1002670741972715,0.04366471801944538,0.1185792913348287,99.55055656433106,97.29467590332031,88.0671586227417,0.023134099355260007,101.85356903076172,0.0
2011-02-17,102.15798950195312,102.29495553460035,101.46551915140931,101.5568414510677,109810500,0.0029888051453499376,0.002984347546971472,0.006264453848828117,0.09944512190184367,0.04817335952895485,0.12285589026612675,99.78531227111816,97.47825820922851,88.14023815155029,0.02377782037088161,102.15798950195312,0.0
2011-02-18,102.37103271484375,102.49278801311864,102.01338378317647,102.24927741656886,130002400,0.002085428794451394,0.0020832573062882507,0.006264746132487525,0.09944976176109416,0.04798643004322689,0.1417260873560715,100.01968650817871,97.65928787231445,88.22892078399659,0.023508833998122647,102.37103271484375,0.0
2011-02-22,100.31644439697266,102.39384302248897,100.04250082790945,101.29806874623611,233116400,-0.020070016521120615,-0.020274155299580644,0.007963125398438766,0.12641069677854663,0.02114614257985803,0.10252317061891825,100.12355537414551,97.79195922851562,88.31362525939942,0.0019265099217296022,102.37103271484375,-0.020070016521120615
2011-02-23,99.70012664794922,100.49913011175074,99.08375619654555,100.25561942855359,227584000,-0.006143735981954723,-0.006162686385248286,0.008125449124146273,0.1289875060391918,0.014322412746847313,0.10866215014144709,100.19394454956054,97.90140335083008,88.37688846588135,-0.004928620225816749,102.37103271484375,-0.026090447620416124
2011-02-24,99.63158416748047,100.01967768105708,98.69561510226094,99.59354580132211,260431400,-0.0006874863931796149,-0.0006877228203165218,0.008096977002701058,0.128535525123337,0.00971690001886616,0.10455268440949506,100.24188423156738,98.00826599121093,88.4410453414917,-0.006088274065929045,102.37103271484375,-0.026759997185864748
2011-02-25,100.69694519042969,100.75782284391248,99.98925262851427,100.05013028199706,141686900,0.010693004952710083,0.010636239081861282,0.0084044362265231,0.1334162889904934,0.018001477498384544,0.12267613470157213,100.33091621398925,98.13477020263672,88.50445919036865,0.0036482172220948517,102.37103271484375,-0.016353137015597596
2011-02-28,101.32091522216797,101.45028748568829,100.73498961080894,101.06981088085668,141585500,0.006196514011008736,0.006177394560044445,0.0072681257951024494,0.11537792010824806,0.04251484977057007,0.10610908292543808,100.53751487731934,98.28238403320313,88.57646324157714,0.007792119646129914,102.37103271484375,-0.01025795544722985
2011-03-01,99.63158416748047,101.73182216220694,99.6011511523092,101.64051150547027,258565500,-0.01667307338256152,-0.016813633641905773,0.008265223657974004,0.13120635797596075,0.017485140439462477,0.07391088460794548,100.62312164306641,98.38531051635742,88.64788906097412,-0.009853972520383114,102.37103271484375,-0.026759997185864748
